"ID","model","weight","M","R"
21499.0,"DDHy",4.212664638111859e-05,1.6617514491975502,12.211615561236734
21499.0,"DDHy",4.212664638111859e-05,1.7336982738547069,12.170903568588079
21499.0,"DDHy",4.212664638111859e-05,1.799734273865795,12.1101327944962
21499.0,"DDHy",4.212664638111859e-05,1.859636799804116,12.04126159849656
21499.0,"DDHy",4.212664638111859e-05,1.9133531054905848,11.966410266350392
21499.0,"DDHy",4.212664638111859e-05,1.960968741458321,11.886114286329274
21499.0,"DDHy",4.212664638111859e-05,2.0026751232526085,11.80130789685544
21499.0,"DDHy",4.212664638111859e-05,2.0387456815421463,11.712447538922053
21499.0,"DDHy",4.212664638111859e-05,2.0695061552739156,11.620236823104909
21499.0,"DDHy",4.212664638111859e-05,2.0953170694516197,11.53182086224875
21499.0,"DDHy",4.212664638111859e-05,2.1165532624604952,11.434425378337428
21499.0,"DDHy",4.212664638111859e-05,2.1335924370784243,11.335661683009171
21499.0,"DDHy",4.212664638111859e-05,2.146805010257654,11.236205201146666
21499.0,"DDHy",4.212664638111859e-05,2.156546329814647,11.136256121092055
21499.0,"DDHy",4.212664638111859e-05,2.163153024842184,11.03591676865744
21499.0,"DDHy",4.212664638111859e-05,2.1669399784655377,10.936143898177898
21499.0,"DDHy",4.212664638111859e-05,2.1681994478113324,10.837014128804729
21499.0,"DDHy",4.212664638111859e-05,2.167199906603926,10.738734847278563
21499.0,"DDHy",4.212664638111859e-05,2.164188180909959,10.641459241270212
21499.0,"DDHy",4.212664638111859e-05,2.159388366268546,10.54547771913573
21499.0,"DDHy",4.212664638111859e-05,2.1530047009921938,10.450912593700393
21499.0,"DDHy",4.212664638111859e-05,2.14522262204203,10.35793655806273
21499.0,"DDHy",4.212664638111859e-05,2.1362087146019575,10.26664259405221
21499.0,"DDHy",4.212664638111859e-05,2.1261073929140824,10.176966779450423
21499.0,"DDHy",4.212664638111859e-05,2.115042737392397,10.088766630755918
