"ID","model","weight","p","rho"
22996.0,"RMFNL",1.8769932342547414e-05,683.1548983083245,1.28
17995.0,"DDB",1.132368869707973e-05,0.34367357465250004,0.06
17995.0,"DDB",1.132368869707973e-05,0.4528807896941,0.07
17995.0,"DDB",1.132368869707973e-05,0.5792669546942001,0.08
17995.0,"DDB",1.132368869707973e-05,0.726253148488,0.09
17995.0,"DDB",1.132368869707973e-05,0.8979779479255,0.1
17995.0,"DDB",1.132368869707973e-05,1.0991615885944999,0.11
17995.0,"DDB",1.132368869707973e-05,1.3285561008278999,0.12
17995.0,"DDB",1.132368869707973e-05,1.5931299077285,0.13
17995.0,"DDB",1.132368869707973e-05,1.9017570361926,0.14
17995.0,"DDB",1.132368869707973e-05,2.2615089246534,0.15
17995.0,"DDB",1.132368869707973e-05,2.6791757393256,0.16
17995.0,"DDB",1.132368869707973e-05,3.1614538309116997,0.17
17995.0,"DDB",1.132368869707973e-05,3.7149834931788,0.18
17995.0,"DDB",1.132368869707973e-05,4.3463422193037,0.19
17995.0,"DDB",1.132368869707973e-05,5.0620204830071,0.2
17995.0,"DDB",1.132368869707973e-05,5.8683899358329,0.21
17995.0,"DDB",1.132368869707973e-05,6.7716686197725,0.22
17995.0,"DDB",1.132368869707973e-05,7.7778857749593,0.23
17995.0,"DDB",1.132368869707973e-05,8.8928479079401,0.24
17995.0,"DDB",1.132368869707973e-05,10.1221072953073,0.25
17995.0,"DDB",1.132368869707973e-05,11.4709337829445,0.26
17995.0,"DDB",1.132368869707973e-05,12.944290504569999,0.27
17995.0,"DDB",1.132368869707973e-05,14.546813944259,0.2799999999999999
17995.0,"DDB",1.132368869707973e-05,16.2827985902044,0.29
17995.0,"DDB",1.132368869707973e-05,18.1561862661304,0.3
17995.0,"DDB",1.132368869707973e-05,20.170560082396797,0.31
17995.0,"DDB",1.132368869707973e-05,22.3291428226536,0.32
17995.0,"DDB",1.132368869707973e-05,24.6347994760586,0.3299999999999999
17995.0,"DDB",1.132368869707973e-05,27.0900435411476,0.3399999999999999
17995.0,"DDB",1.132368869707973e-05,29.6970466661082,0.35
17995.0,"DDB",1.132368869707973e-05,32.4576511511464,0.36
17995.0,"DDB",1.132368869707973e-05,35.373384820417606,0.37
17995.0,"DDB",1.132368869707973e-05,38.4454777715003,0.38
17995.0,"DDB",1.132368869707973e-05,41.6748805267654,0.39
17995.0,"DDB",1.132368869707973e-05,45.0622831401291,0.3999999999999999
17995.0,"DDB",1.132368869707973e-05,48.608134851322305,0.41
17995.0,"DDB",1.132368869707973e-05,52.3126639248253,0.42
17995.0,"DDB",1.132368869707973e-05,56.1758973591484,0.43
17995.0,"DDB",1.132368869707973e-05,60.197680201702795,0.44
17995.0,"DDB",1.132368869707973e-05,64.3776942530918,0.45
17995.0,"DDB",1.132368869707973e-05,68.7154759906752,0.4599999999999999
17995.0,"DDB",1.132368869707973e-05,73.2104335835808,0.47
17995.0,"DDB",1.132368869707973e-05,77.8618629093026,0.48
17995.0,"DDB",1.132368869707973e-05,82.6689625151774,0.49
17995.0,"DDB",1.132368869707973e-05,87.6308474963564,0.5
17995.0,"DDB",1.132368869707973e-05,92.7465622854442,0.51
17995.0,"DDB",1.132368869707973e-05,98.0150923681213,0.52
17995.0,"DDB",1.132368869707973e-05,103.4353749541052,0.53
17995.0,"DDB",1.132368869707973e-05,109.0063086442634,0.54
17995.0,"DDB",1.132368869707973e-05,114.7267621429796,0.55
17995.0,"DDB",1.132368869707973e-05,120.5955820704903,0.56
17995.0,"DDB",1.132368869707973e-05,126.6115999333054,0.5700000000000001
17995.0,"DDB",1.132368869707973e-05,132.7736383123841,0.5800000000000001
17995.0,"DDB",1.132368869707973e-05,139.08051632886009,0.5900000000000001
17995.0,"DDB",1.132368869707973e-05,145.53105444609398,0.6000000000000001
17995.0,"DDB",1.132368869707973e-05,152.12407866497878,0.6100000000000001
17995.0,"DDB",1.132368869707973e-05,158.85842416695039,0.62
17995.0,"DDB",1.132368869707973e-05,165.7329384562622,0.63
17995.0,"DDB",1.132368869707973e-05,172.74648404993508,0.64
17995.0,"DDB",1.132368869707973e-05,179.897940760512,0.65
17995.0,"DDB",1.132368869707973e-05,187.1862076134101,0.66
17995.0,"DDB",1.132368869707973e-05,194.6102044373995,0.67
17995.0,"DDB",1.132368869707973e-05,202.1688731635278,0.68
17995.0,"DDB",1.132368869707973e-05,209.86117886476748,0.6900000000000001
17995.0,"DDB",1.132368869707973e-05,217.6861105657571,0.7000000000000001
17995.0,"DDB",1.132368869707973e-05,225.6426818492914,0.7100000000000001
17995.0,"DDB",1.132368869707973e-05,233.72993128367818,0.7200000000000001
17995.0,"DDB",1.132368869707973e-05,241.9469226927332,0.7300000000000001
17995.0,"DDB",1.132368869707973e-05,250.2927452880116,0.7400000000000001
17995.0,"DDB",1.132368869707973e-05,258.7665136809066,0.75
17995.0,"DDB",1.132368869707973e-05,267.3673677904158,0.76
17995.0,"DDB",1.132368869707973e-05,276.0944726607285,0.77
17995.0,"DDB",1.132368869707973e-05,284.94701820130047,0.78
17995.0,"DDB",1.132368869707973e-05,293.9242188607057,0.79
17995.0,"DDB",1.132368869707973e-05,303.0253132443322,0.8
17995.0,"DDB",1.132368869707973e-05,312.24956368490047,0.81
17995.0,"DDB",1.132368869707973e-05,321.5962557737417,0.8200000000000001
17995.0,"DDB",1.132368869707973e-05,331.0646978599232,0.8300000000000001
17995.0,"DDB",1.132368869707973e-05,340.65422052346474,0.8400000000000001
17995.0,"DDB",1.132368869707973e-05,350.3641760281861,0.8500000000000001
17995.0,"DDB",1.132368869707973e-05,360.1939377590567,0.8600000000000001
17995.0,"DDB",1.132368869707973e-05,370.1428996483561,0.8700000000000001
17995.0,"DDB",1.132368869707973e-05,380.210475594418,0.88
17995.0,"DDB",1.132368869707973e-05,390.3960988762611,0.89
17995.0,"DDB",1.132368869707973e-05,400.69922156700176,0.9
17995.0,"DDB",1.132368869707973e-05,411.1193139485716,0.91
17995.0,"DDB",1.132368869707973e-05,421.6558639298998,0.92
17995.0,"DDB",1.132368869707973e-05,432.3083764704761,0.93
17995.0,"DDB",1.132368869707973e-05,443.0763730108782,0.94
17995.0,"DDB",1.132368869707973e-05,453.9593909116761,0.95
17995.0,"DDB",1.132368869707973e-05,464.9569829018505,0.96
17995.0,"DDB",1.132368869707973e-05,476.0687165377351,0.97
17995.0,"DDB",1.132368869707973e-05,487.2941736732724,0.98
17995.0,"DDB",1.132368869707973e-05,498.63294994226334,0.99
17995.0,"DDB",1.132368869707973e-05,510.0846542531301,1.0
17995.0,"DDB",1.132368869707973e-05,521.6489082966236,1.01
17995.0,"DDB",1.132368869707973e-05,533.325346066766,1.02
17995.0,"DDB",1.132368869707973e-05,545.113613395267,1.03
17995.0,"DDB",1.132368869707973e-05,557.0133674995517,1.04
17995.0,"DDB",1.132368869707973e-05,569.0242765444569,1.05
17995.0,"DDB",1.132368869707973e-05,581.1460192176191,1.06
17995.0,"DDB",1.132368869707973e-05,593.3782843184941,1.07
17995.0,"DDB",1.132368869707973e-05,605.7207703609319,1.08
17995.0,"DDB",1.132368869707973e-05,618.1731851891482,1.09
17995.0,"DDB",1.132368869707973e-05,630.7352456069473,1.1
17995.0,"DDB",1.132368869707973e-05,643.4066770199836,1.11
17995.0,"DDB",1.132368869707973e-05,656.18721309084,1.12
17995.0,"DDB",1.132368869707973e-05,669.0765954066679,1.13
17995.0,"DDB",1.132368869707973e-05,682.074573159147,1.14
17995.0,"DDB",1.132368869707973e-05,695.1809028364605,1.15
17995.0,"DDB",1.132368869707973e-05,708.3953479270056,1.16
17995.0,"DDB",1.132368869707973e-05,721.7176786345452,1.1700000000000002
17995.0,"DDB",1.132368869707973e-05,735.1476716044822,1.1800000000000002
17995.0,"DDB",1.132368869707973e-05,748.6851096609491,1.1900000000000002
17995.0,"DDB",1.132368869707973e-05,762.3297815544008,1.2
17995.0,"DDB",1.132368869707973e-05,776.0814817193849,1.21
17995.0,"DDB",1.132368869707973e-05,789.9400100421826,1.22
17995.0,"DDB",1.132368869707973e-05,803.9051716379952,1.23
17995.0,"DDB",1.132368869707973e-05,817.9767766373695,1.24
17995.0,"DDB",1.132368869707973e-05,832.1546399815371,1.25
17995.0,"DDB",1.132368869707973e-05,846.4385812263884,1.26
17995.0,"DDB",1.132368869707973e-05,860.8284243547292,1.27
17995.0,"DDB",1.132368869707973e-05,875.3239975965882,1.28
21325.0,"DDBy",1.4987846290876037e-05,0.2442655014477,0.06
21325.0,"DDBy",1.4987846290876037e-05,0.3078634061271,0.07
21325.0,"DDBy",1.4987846290876037e-05,0.3852146931312,0.08
21325.0,"DDBy",1.4987846290876037e-05,0.4824249077942,0.09
21325.0,"DDBy",1.4987846290876037e-05,0.6062093107567,0.1
21325.0,"DDBy",1.4987846290876037e-05,0.7636628549556,0.11
21325.0,"DDBy",1.4987846290876037e-05,0.9620854709562,0.12
21325.0,"DDBy",1.4987846290876037e-05,1.2077911938235,0.13
21325.0,"DDBy",1.4987846290876037e-05,1.5045793117535,0.14
21325.0,"DDBy",1.4987846290876037e-05,1.8619970296151,0.15
21325.0,"DDBy",1.4987846290876037e-05,2.2876668779427,0.16
21325.0,"DDBy",1.4987846290876037e-05,2.7885084267737,0.17
21325.0,"DDBy",1.4987846290876037e-05,3.3709932071208,0.18
21325.0,"DDBy",1.4987846290876037e-05,4.0412006261575,0.19
21325.0,"DDBy",1.4987846290876037e-05,4.8048344154525,0.2
21325.0,"DDBy",1.4987846290876037e-05,5.6672284969705,0.21
21325.0,"DDBy",1.4987846290876037e-05,6.6333505238492,0.22
21325.0,"DDBy",1.4987846290876037e-05,7.7078058739845,0.23
21325.0,"DDBy",1.4987846290876037e-05,8.8948430257951,0.24
21325.0,"DDBy",1.4987846290876037e-05,10.1983605393098,0.25
21325.0,"DDBy",1.4987846290876037e-05,11.6219155836795,0.26
21325.0,"DDBy",1.4987846290876037e-05,13.1687338443663,0.27
21325.0,"DDBy",1.4987846290876037e-05,14.8417206105274,0.2799999999999999
21325.0,"DDBy",1.4987846290876037e-05,16.643472842707602,0.29
21325.0,"DDBy",1.4987846290876037e-05,18.5762920333952,0.3
21325.0,"DDBy",1.4987846290876037e-05,20.6421976893763,0.31
21325.0,"DDBy",1.4987846290876037e-05,22.8429412811968,0.32
21325.0,"DDBy",1.4987846290876037e-05,25.1800205199121,0.3299999999999999
21325.0,"DDBy",1.4987846290876037e-05,27.6546938343174,0.3399999999999999
21325.0,"DDBy",1.4987846290876037e-05,30.267994933213302,0.35
21325.0,"DDBy",1.4987846290876037e-05,33.0207473473131,0.36
21325.0,"DDBy",1.4987846290876037e-05,35.9135788545787,0.37
21325.0,"DDBy",1.4987846290876037e-05,38.946935701402204,0.38
21325.0,"DDBy",1.4987846290876037e-05,42.1210965404237,0.39
21325.0,"DDBy",1.4987846290876037e-05,45.436186014063495,0.3999999999999999
21325.0,"DDBy",1.4987846290876037e-05,48.8921879211601,0.41
21325.0,"DDBy",1.4987846290876037e-05,52.4889579124678,0.42
21325.0,"DDBy",1.4987846290876037e-05,56.2262356691577,0.43
21325.0,"DDBy",1.4987846290876037e-05,60.1036565268257,0.44
21325.0,"DDBy",1.4987846290876037e-05,64.1207625157331,0.45
21325.0,"DDBy",1.4987846290876037e-05,68.2770127959783,0.4599999999999999
21325.0,"DDBy",1.4987846290876037e-05,72.5717934739564,0.47
21325.0,"DDBy",1.4987846290876037e-05,77.0044267936008,0.48
21325.0,"DDBy",1.4987846290876037e-05,81.57417970255949,0.49
21325.0,"DDBy",1.4987846290876037e-05,86.28027179942579,0.5
21325.0,"DDBy",1.4987846290876037e-05,91.1218826734792,0.51
21325.0,"DDBy",1.4987846290876037e-05,96.0981586529781,0.52
21325.0,"DDBy",1.4987846290876037e-05,101.2082189819407,0.53
21325.0,"DDBy",1.4987846290876037e-05,106.4511614484944,0.54
21325.0,"DDBy",1.4987846290876037e-05,111.8260674903735,0.55
21325.0,"DDBy",1.4987846290876037e-05,117.33200680495611,0.56
21325.0,"DDBy",1.4987846290876037e-05,122.9680414924725,0.5700000000000001
21325.0,"DDBy",1.4987846290876037e-05,128.73322976171912,0.5800000000000001
21325.0,"DDBy",1.4987846290876037e-05,134.6266292278277,0.5900000000000001
21325.0,"DDBy",1.4987846290876037e-05,140.6472998314624,0.6000000000000001
21325.0,"DDBy",1.4987846290876037e-05,146.7943064082923,0.6100000000000001
21325.0,"DDBy",1.4987846290876037e-05,153.06672093676522,0.62
21325.0,"DDBy",1.4987846290876037e-05,159.46362449119582,0.63
21325.0,"DDBy",1.4987846290876037e-05,165.98410892595498,0.64
21325.0,"DDBy",1.4987846290876037e-05,172.6272783152352,0.65
21325.0,"DDBy",1.4987846290876037e-05,179.392250171446,0.66
21325.0,"DDBy",1.4987846290876037e-05,186.2781564638447,0.67
21325.0,"DDBy",1.4987846290876037e-05,193.2841444575227,0.68
21325.0,"DDBy",1.4987846290876037e-05,200.4093773914218,0.6900000000000001
21325.0,"DDBy",1.4987846290876037e-05,207.6530350125966,0.7000000000000001
21325.0,"DDBy",1.4987846290876037e-05,215.0143139825722,0.7100000000000001
21325.0,"DDBy",1.4987846290876037e-05,222.4924281702938,0.7200000000000001
21325.0,"DDBy",1.4987846290876037e-05,230.0866088449072,0.7300000000000001
21325.0,"DDBy",1.4987846290876037e-05,237.7961047804107,0.7400000000000001
21325.0,"DDBy",1.4987846290876037e-05,245.6201822830934,0.75
21325.0,"DDBy",1.4987846290876037e-05,253.5581251516282,0.76
21325.0,"DDBy",1.4987846290876037e-05,261.6092345787272,0.77
21325.0,"DDBy",1.4987846290876037e-05,269.7728290023505,0.78
21325.0,"DDBy",1.4987846290876037e-05,278.0482439136614,0.79
21325.0,"DDBy",1.4987846290876037e-05,286.4348316281445,0.8
21325.0,"DDBy",1.4987846290876037e-05,294.9319610256293,0.81
21325.0,"DDBy",1.4987846290876037e-05,303.5390172643237,0.8200000000000001
21325.0,"DDBy",1.4987846290876037e-05,312.2554014734054,0.8300000000000001
21325.0,"DDBy",1.4987846290876037e-05,321.0805304281933,0.8400000000000001
21325.0,"DDBy",1.4987846290876037e-05,330.0138362114596,0.8500000000000001
21325.0,"DDBy",1.4987846290876037e-05,339.05476586403086,0.8600000000000001
21325.0,"DDBy",1.4987846290876037e-05,348.20278102743663,0.8700000000000001
21325.0,"DDBy",1.4987846290876037e-05,357.4573575810402,0.88
21325.0,"DDBy",1.4987846290876037e-05,366.81798527576933,0.89
21325.0,"DDBy",1.4987846290876037e-05,376.2841673663054,0.9
21325.0,"DDBy",1.4987846290876037e-05,385.8554202433386,0.91
21325.0,"DDBy",1.4987846290876037e-05,395.5312730672859,0.92
21325.0,"DDBy",1.4987846290876037e-05,405.311267404671,0.93
21325.0,"DDBy",1.4987846290876037e-05,415.1949568682007,0.94
21325.0,"DDBy",1.4987846290876037e-05,425.1819067614115,0.95
21325.0,"DDBy",1.4987846290876037e-05,435.2716937286342,0.96
21325.0,"DDBy",1.4987846290876037e-05,445.4639054108976,0.97
21325.0,"DDBy",1.4987846290876037e-05,455.7581401082838,0.98
21325.0,"DDBy",1.4987846290876037e-05,466.154006449173,0.99
21325.0,"DDBy",1.4987846290876037e-05,476.6511230667015,1.0
21325.0,"DDBy",1.4987846290876037e-05,487.24911828271627,1.01
21325.0,"DDBy",1.4987846290876037e-05,497.94762979941186,1.02
21325.0,"DDBy",1.4987846290876037e-05,508.7463043988273,1.03
21325.0,"DDBy",1.4987846290876037e-05,519.6447976502666,1.04
21325.0,"DDBy",1.4987846290876037e-05,530.6427736257202,1.05
21325.0,"DDBy",1.4987846290876037e-05,541.739904623311,1.06
21325.0,"DDBy",1.4987846290876037e-05,552.9358708987245,1.07
21325.0,"DDBy",1.4987846290876037e-05,564.2303604046072,1.08
21325.0,"DDBy",1.4987846290876037e-05,575.6230685378503,1.09
21325.0,"DDBy",1.4987846290876037e-05,587.1136978946809,1.1
21325.0,"DDBy",1.4987846290876037e-05,598.7019580334402,1.11
21325.0,"DDBy",1.4987846290876037e-05,610.38756524495,1.12
21325.0,"DDBy",1.4987846290876037e-05,622.1702423303145,1.13
21325.0,"DDBy",1.4987846290876037e-05,634.0497183860186,1.14
21325.0,"DDBy",1.4987846290876037e-05,646.0257285961789,1.15
21325.0,"DDBy",1.4987846290876037e-05,658.0980140317783,1.16
21325.0,"DDBy",1.4987846290876037e-05,670.2663214567201,1.1700000000000002
21325.0,"DDBy",1.4987846290876037e-05,682.5304031405318,1.1800000000000002
21325.0,"DDBy",1.4987846290876037e-05,694.8900166775612,1.1900000000000002
21325.0,"DDBy",1.4987846290876037e-05,707.3449248124617,1.2
21325.0,"DDBy",1.4987846290876037e-05,719.8948952718174,1.21
21325.0,"DDBy",1.4987846290876037e-05,732.539700601721,1.22
21325.0,"DDBy",1.4987846290876037e-05,745.2791180111268,1.23
21325.0,"DDBy",1.4987846290876037e-05,758.112929220814,1.24
21325.0,"DDBy",1.4987846290876037e-05,771.0409203177733,1.25
21325.0,"DDBy",1.4987846290876037e-05,784.0628816148602,1.26
21325.0,"DDBy",1.4987846290876037e-05,797.1786075155328,1.27
21325.0,"DDBy",1.4987846290876037e-05,810.3878963835197,1.28
14833.0,"DDHy",3.0866043343805063e-06,0.1627203371961,0.06
14833.0,"DDHy",3.0866043343805063e-06,0.245867531994,0.07
14833.0,"DDHy",3.0866043343805063e-06,0.3615592576267,0.08
14833.0,"DDHy",3.0866043343805063e-06,0.5146540140352,0.09
14833.0,"DDHy",3.0866043343805063e-06,0.7094542876601,0.1
14833.0,"DDHy",3.0866043343805063e-06,0.9499598407187,0.11
14833.0,"DDHy",3.0866043343805063e-06,1.2400902630800998,0.12
14833.0,"DDHy",3.0866043343805063e-06,1.5835731258188,0.13
14833.0,"DDHy",3.0866043343805063e-06,1.9776533708028998,0.14
14833.0,"DDHy",3.0866043343805063e-06,2.4294124291562,0.15
14833.0,"DDHy",3.0866043343805063e-06,2.9450679494907996,0.16
14833.0,"DDHy",3.0866043343805063e-06,3.5301186721983,0.17
14833.0,"DDHy",3.0866043343805063e-06,4.190019140781599,0.18
14833.0,"DDHy",3.0866043343805063e-06,4.9302741171169,0.19
14833.0,"DDHy",3.0866043343805063e-06,5.756432800435499,0.2
14833.0,"DDHy",3.0866043343805063e-06,6.6740518707115,0.21
14833.0,"DDHy",3.0866043343805063e-06,7.6886486514353996,0.22
14833.0,"DDHy",3.0866043343805063e-06,8.805653351125,0.23
14833.0,"DDHy",3.0866043343805063e-06,10.0303646951986,0.24
14833.0,"DDHy",3.0866043343805063e-06,11.367911039371299,0.25
14833.0,"DDHy",3.0866043343805063e-06,12.8232178378575,0.26
14833.0,"DDHy",3.0866043343805063e-06,14.4009816283373,0.27
14833.0,"DDHy",3.0866043343805063e-06,16.105650277053797,0.2799999999999999
14833.0,"DDHy",3.0866043343805063e-06,17.941408991124,0.29
14833.0,"DDHy",3.0866043343805063e-06,19.9121714859326,0.3
14833.0,"DDHy",3.0866043343805063e-06,22.0215756515459,0.31
14833.0,"DDHy",3.0866043343805063e-06,24.2729830655583,0.32
14833.0,"DDHy",3.0866043343805063e-06,26.669481731830402,0.3299999999999999
14833.0,"DDHy",3.0866043343805063e-06,29.2138914725677,0.3399999999999999
14833.0,"DDHy",3.0866043343805063e-06,31.908771456815998,0.35
14833.0,"DDHy",3.0866043343805063e-06,34.756429406326106,0.36
14833.0,"DDHy",3.0866043343805063e-06,37.758932076608204,0.37
14833.0,"DDHy",3.0866043343805063e-06,40.9181166648815,0.38
14833.0,"DDHy",3.0866043343805063e-06,44.2356028465327,0.39
14833.0,"DDHy",3.0866043343805063e-06,47.7128051871183,0.3999999999999999
14833.0,"DDHy",3.0866043343805063e-06,51.3509457178412,0.41
14833.0,"DDHy",3.0866043343805063e-06,55.151066498826594,0.42
14833.0,"DDHy",3.0866043343805063e-06,59.1140420267024,0.43
14833.0,"DDHy",3.0866043343805063e-06,63.240591371217405,0.44
14833.0,"DDHy",3.0866043343805063e-06,67.5312899501593,0.45
14833.0,"DDHy",3.0866043343805063e-06,71.9865808730967,0.4599999999999999
14833.0,"DDHy",3.0866043343805063e-06,76.60678580265639,0.47
14833.0,"DDHy",3.0866043343805063e-06,81.3921152975273,0.48
14833.0,"DDHy",3.0866043343805063e-06,86.3426786144261,0.49
14833.0,"DDHy",3.0866043343805063e-06,91.4584929571393,0.5
14833.0,"DDHy",3.0866043343805063e-06,96.73949216970509,0.51
14833.0,"DDHy",3.0866043343805063e-06,102.1855348780933,0.52
14833.0,"DDHy",3.0866043343805063e-06,107.7964120905577,0.53
14833.0,"DDHy",3.0866043343805063e-06,113.5718542713875,0.54
14833.0,"DDHy",3.0866043343805063e-06,119.5115379062667,0.55
14833.0,"DDHy",3.0866043343805063e-06,125.6150915800071,0.56
14833.0,"DDHy",3.0866043343805063e-06,131.8821015891933,0.5700000000000001
14833.0,"DDHy",3.0866043343805063e-06,138.312117113416,0.5800000000000001
14833.0,"DDHy",3.0866043343805063e-06,144.9046549693918,0.5900000000000001
14833.0,"DDHy",3.0866043343805063e-06,151.6592039724028,0.6000000000000001
14833.0,"DDHy",3.0866043343805063e-06,158.57522892935629,0.6100000000000001
14833.0,"DDHy",3.0866043343805063e-06,165.6521742872755,0.62
14833.0,"DDHy",3.0866043343805063e-06,172.8894674604044,0.63
14833.0,"DDHy",3.0866043343805063e-06,180.2865218582666,0.64
14833.0,"DDHy",3.0866043343805063e-06,187.8427396361008,0.65
14833.0,"DDHy",3.0866043343805063e-06,195.55751418808808,0.66
14833.0,"DDHy",3.0866043343805063e-06,203.4302324027046,0.67
14833.0,"DDHy",3.0866043343805063e-06,211.46027669849641,0.68
14833.0,"DDHy",3.0866043343805063e-06,219.64702685744263,0.6900000000000001
14833.0,"DDHy",3.0866043343805063e-06,227.9898616720481,0.7000000000000001
14833.0,"DDHy",3.0866043343805063e-06,236.4881604212151,0.7100000000000001
14833.0,"DDHy",3.0866043343805063e-06,245.1413041889731,0.7200000000000001
14833.0,"DDHy",3.0866043343805063e-06,253.9486770391331,0.7300000000000001
14833.0,"DDHy",3.0866043343805063e-06,262.9096670580264,0.7400000000000001
14833.0,"DDHy",3.0866043343805063e-06,272.0236672765894,0.75
14833.0,"DDHy",3.0866043343805063e-06,281.2900764822253,0.76
14833.0,"DDHy",3.0866043343805063e-06,290.7082999300854,0.77
14833.0,"DDHy",3.0866043343805063e-06,300.2777499626655,0.78
14833.0,"DDHy",3.0866043343805063e-06,309.9978465459331,0.79
14833.0,"DDHy",3.0866043343805063e-06,319.86801772953737,0.8
14833.0,"DDHy",3.0866043343805063e-06,329.8877000380764,0.81
14833.0,"DDHy",3.0866043343805063e-06,340.05633879980365,0.8200000000000001
14833.0,"DDHy",3.0866043343805063e-06,350.3733884186747,0.8300000000000001
14833.0,"DDHy",3.0866043343805063e-06,360.8383125951151,0.8400000000000001
14833.0,"DDHy",3.0866043343805063e-06,371.4505845004808,0.8500000000000001
14833.0,"DDHy",3.0866043343805063e-06,382.209686909737,0.8600000000000001
14833.0,"DDHy",3.0866043343805063e-06,393.1151122965395,0.8700000000000001
14833.0,"DDHy",3.0866043343805063e-06,404.1663628945102,0.88
14833.0,"DDHy",3.0866043343805063e-06,415.36295072820764,0.89
14833.0,"DDHy",3.0866043343805063e-06,426.7043976169893,0.9
14833.0,"DDHy",3.0866043343805063e-06,438.1902351546646,0.91
14833.0,"DDHy",3.0866043343805063e-06,449.8200046676238,0.92
14833.0,"DDHy",3.0866043343805063e-06,461.593257153864,0.93
14833.0,"DDHy",3.0866043343805063e-06,473.5095532051405,0.94
14833.0,"DDHy",3.0866043343805063e-06,485.5684629142583,0.95
14833.0,"DDHy",3.0866043343805063e-06,497.769565769353,0.96
14833.0,"DDHy",3.0866043343805063e-06,510.1124505368423,0.97
14833.0,"DDHy",3.0866043343805063e-06,522.596715134572,0.98
14833.0,"DDHy",3.0866043343805063e-06,535.2219664965346,0.99
14833.0,"DDHy",3.0866043343805063e-06,547.9878204304382,1.0
14833.0,"DDHy",3.0866043343805063e-06,560.8939014692506,1.01
14833.0,"DDHy",3.0866043343805063e-06,573.9398427177655,1.02
14833.0,"DDHy",3.0866043343805063e-06,587.1252856951079,1.03
14833.0,"DDHy",3.0866043343805063e-06,600.4498801740489,1.04
14833.0,"DDHy",3.0866043343805063e-06,613.9132840178736,1.05
14833.0,"DDHy",3.0866043343805063e-06,627.5151630154861,1.06
14833.0,"DDHy",3.0866043343805063e-06,641.2551907153803,1.07
14833.0,"DDHy",3.0866043343805063e-06,655.133048259027,1.08
14833.0,"DDHy",3.0866043343805063e-06,669.1484242141582,1.09
14833.0,"DDHy",3.0866043343805063e-06,683.3010144084084,1.1
14833.0,"DDHy",3.0866043343805063e-06,697.5905217636875,1.11
14833.0,"DDHy",3.0866043343805063e-06,712.0166561316499,1.12
14833.0,"DDHy",3.0866043343805063e-06,726.5791341305583,1.13
14833.0,"DDHy",3.0866043343805063e-06,741.2776789838052,1.14
14833.0,"DDHy",3.0866043343805063e-06,756.1120203603434,1.15
14833.0,"DDHy",3.0866043343805063e-06,771.0818942172297,1.16
14833.0,"DDHy",3.0866043343805063e-06,786.1870426444415,1.1700000000000002
14833.0,"DDHy",3.0866043343805063e-06,801.4272137121401,1.1800000000000002
14833.0,"DDHy",3.0866043343805063e-06,816.8021613205032,1.1900000000000002
14833.0,"DDHy",3.0866043343805063e-06,832.3116450522238,1.2
14833.0,"DDHy",3.0866043343805063e-06,847.955430027787,1.21
14833.0,"DDHy",3.0866043343805063e-06,863.7332867635666,1.22
14833.0,"DDHy",3.0866043343805063e-06,879.6449910328295,1.23
14833.0,"DDHy",3.0866043343805063e-06,895.6903237296709,1.24
14833.0,"DDHy",3.0866043343805063e-06,911.8690707359176,1.25
14833.0,"DDHy",3.0866043343805063e-06,928.1810227910092,1.26
14833.0,"DDHy",3.0866043343805063e-06,944.6259753648716,1.27
14833.0,"DDHy",3.0866043343805063e-06,961.2037285338026,1.28
21347.0,"DDB",1.9619679236717916e-05,0.2978702589526,0.06
21347.0,"DDB",1.9619679236717916e-05,0.3814545598442,0.07
21347.0,"DDB",1.9619679236717916e-05,0.47691714950110004,0.08
21347.0,"DDB",1.9619679236717916e-05,0.5880068385397,0.09
21347.0,"DDB",1.9619679236717916e-05,0.7192530787329,0.1
21347.0,"DDB",1.9619679236717916e-05,0.8758139922329,0.11
21347.0,"DDB",1.9619679236717916e-05,1.0627284998318,0.12
21347.0,"DDB",1.9619679236717916e-05,1.280913237497,0.13
21347.0,"DDB",1.9619679236717916e-05,1.5400882661403,0.14
21347.0,"DDB",1.9619679236717916e-05,1.8482292583502,0.15
21347.0,"DDB",1.9619679236717916e-05,2.2126856803723,0.16
21347.0,"DDB",1.9619679236717916e-05,2.6406488374776003,0.17
21347.0,"DDB",1.9619679236717916e-05,3.1392288829021,0.18
21347.0,"DDB",1.9619679236717916e-05,3.7154562745872,0.19
21347.0,"DDB",1.9619679236717916e-05,4.3762586721938,0.2
21347.0,"DDB",1.9619679236717916e-05,5.1284285148372,0.21
21347.0,"DDB",1.9619679236717916e-05,5.9785874453282,0.22
21347.0,"DDB",1.9619679236717916e-05,6.9331506552582,0.23
21347.0,"DDB",1.9619679236717916e-05,7.9982929344625,0.24
21347.0,"DDB",1.9619679236717916e-05,9.179917566838201,0.25
21347.0,"DDB",1.9619679236717916e-05,10.483628838377799,0.26
21347.0,"DDB",1.9619679236717916e-05,11.9147086672012,0.27
21347.0,"DDB",1.9619679236717916e-05,13.4780976692097,0.2799999999999999
21347.0,"DDB",1.9619679236717916e-05,15.1783808109659,0.29
21347.0,"DDB",1.9619679236717916e-05,17.019777662454697,0.3
21347.0,"DDB",1.9619679236717916e-05,19.006137142222002,0.31
